,DEA,DIF,DTOA_barra,LNCAP_barra,MACD,MIDCAP_barra,PSY,ROA_ttm,RSI,RSTR_barra,SP,STOA_barra,STOM_barra,STOQ_barra,bias_turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,exp_wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,ln_capital,std_12m,std_1m,std_3m,std_6m,turn_12m,turn_1m,turn_3m,turn_6m,wgt_return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m
2015-05-29,-0.21355205918697873,-0.2253586911890774,0.12335715415975008,0.005737563572143165,-0.15419382988025102,0.03721600802601207,-0.15759736300403,0.004188059168898234,-0.2399512487810716,-0.191099213085257,0.23651828856317833,-0.15933276371189034,-0.22389524266557442,-0.16560015369695313,0.11360010667787561,0.07537804132062068,0.0931271410941882,0.10838100098165285,-0.3322415899114443,-0.22806796773831928,-0.31971498179027463,-0.3290688658691529,0.005737563572143165,-0.1730332866281886,-0.1226929319900681,-0.17220346389101765,-0.15295596780876886,-0.23565828234298303,-0.21640039311154197,-0.22006644880173043,-0.22534761626906188,-0.2869788404568497,-0.3284673405154152,-0.31160280328458734,-0.28788290147115475
2015-06-30,-0.10479724254051785,-0.1038407302196092,0.022032602671231895,-0.0488065795155254,-0.019803575958349435,0.15655550749197997,-0.15744643220577584,0.21010502413034857,-0.09894514040014851,-0.0077646527773184435,0.057123895544686026,-0.230601638141589,-0.19037019456179183,-0.2043419103370865,-0.059941552103373444,-0.13134853958488799,-0.12762865702199566,-0.09095269685575379,-0.11537956189863435,-0.04192704389977253,-0.10605849469781858,-0.14342024813889104,-0.0488065795155254,0.17819106729660986,0.048604036252550976,0.12164112884520349,0.16012369392666725,-0.03560135073965363,-0.10420069539684343,-0.09716979663559808,-0.062360989874751506,-0.10453878308208557,-0.19780117983137782,-0.152001283243584,-0.13402639081455656
2015-07-31,-0.08312179832999847,-0.0960931963538125,0.037564277267462774,0.01009773499035297,0.01960129913638102,-0.07581511692754313,-0.043935422653841316,-0.1890262675670595,-0.21080793155998268,-0.2138194213875237,0.06620569940331977,0.040616889325130405,-0.1039135121794054,-0.06391270072531056,0.11894388436220119,0.09531899630231758,0.1481798437960698,0.14065539241655467,-0.07594764481830561,-0.17116870080724494,-0.14208005751633707,-0.09826785139103844,0.01009773499035297,-0.14863630605392364,0.1144864476704724,-0.07670369455735077,-0.11910932113093421,-0.18095394573607124,-0.17989959302605468,-0.1584452051400556,-0.16579524284681857,-0.040448460282052304,-0.11928870275869494,-0.04548849589514518,-0.03372615435878004
2015-08-31,-0.16752022004869274,-0.185082364621312,-0.07163360810557008,-0.04193264899606087,-0.13161168835585246,-0.04506650412766239,-0.1451273039404915,0.08545858039958246,-0.11521095157962437,-0.03826818908353883,-0.05310439897509142,-0.09092540745863377,-0.04476485713764708,-0.09116083065429431,-0.122964750260274,-0.03385894709141611,-0.07340063817158299,-0.09833744351393044,-0.12432418434033755,-0.11651676204102465,-0.16639230766401797,-0.1621772633392299,-0.04193264899606087,0.05052249750436931,0.09764318397412401,0.022177191628301764,0.07612981385067959,-0.06216600627015907,-0.04450232227837185,-0.06907095078279463,-0.08133789297314888,-0.05705308637537937,-0.1708997529250274,-0.1339190302981409,-0.07004464977321857
2015-09-30,-0.11314059849995871,-0.13603057760018838,0.004554686913515733,-0.009459507597531194,0.03805978547225375,-0.030147768128636458,-0.034138513320763196,-0.08558288008599835,-0.08840854226774703,-0.1323294704619518,-0.06933157960058485,-0.0218565890284396,0.023978290520398047,-0.02541823811789338,0.06350318515346845,0.07372621360566606,0.0906654524095879,0.0858354903396442,-0.10306559528255595,-0.07015377483710618,-0.10552925428026934,-0.12488106816554365,-0.009459507597531194,-0.013099417013149657,0.10668864386400873,0.0374224060317632,0.015449848345638728,-0.039355564771679265,-0.006399836264094882,-0.006769550354456131,-0.023981851712794815,-0.019861006478348146,-0.09603625288384632,-0.1342475642638885,-0.06522338813176334
2015-10-30,-0.009428828682614859,0.005317841278563769,-0.019419771825964893,-0.0544485800645795,0.02735821582675962,0.07242619178673855,0.024149251454956343,-0.005582548119426424,-0.05533210230536636,0.049708353845734285,-0.05506148284653439,-0.08827214120954269,-0.01860173346475564,-0.011837425519455928,-0.037926905804570796,-0.03924721095369994,-0.016615758293253343,-0.024774999073551515,-0.03221404767849426,0.020305550111126003,-0.008897575219657033,-0.00912417019927922,-0.0544485800645795,0.03529397847619252,0.012230497416433552,0.010743288715021037,0.0007911213047310709,0.006767832896899718,-0.0170288039182431,0.012524917650195451,0.01846469801970394,-0.06343703346519963,-0.017455559810210505,-0.0795398311548387,-0.08786615375612992
2015-11-30,-0.07731465780297885,-0.11090639076759813,0.016321033173228486,-0.0010925816067704024,-0.13252951429871027,-0.042643073449539756,-0.08493830483981024,-0.07358403854190748,-0.14004216882656573,-0.17684882189337833,0.03555692156693681,-0.13902172695754658,-0.1946831347720444,-0.157059407575707,0.07883352541609844,-0.0037647599683421737,0.044332539274532706,0.06772265986638143,-0.20881150168280307,-0.2045197825467671,-0.21098489853768154,-0.19131186519819257,-0.0010925816067704024,-0.18034662939371265,-0.12433845267268247,-0.08025977712751724,-0.08560135970192508,-0.2311059379730945,-0.22211790854267838,-0.1839982452491019,-0.20906678047868066,-0.14657366652882764,-0.1958527101069536,-0.16502524725709244,-0.10019419371238965
2015-12-31,-0.009613547149520715,-0.04842806262023665,-0.012019013479424275,-0.019993554975667203,-0.07330412021574632,0.13230333829574242,-0.103038520975209,0.15625526717269114,-0.12062820815290412,-0.03593400237170164,0.0902133968222938,-0.17739507390253118,-0.2603638451384061,-0.24187060331596708,-0.06671962136237367,-0.0984753471350406,-0.1347114057950327,-0.12367809644399438,-0.10272753769267644,-0.14818295714945964,-0.1705373903585616,-0.1443623392121638,-0.019993554975667203,-0.05954183875857786,-0.08387791647689086,-0.12864777973005123,-0.05798992955745309,-0.12374587251857351,-0.1517422585076119,-0.15069824626749276,-0.1457817463792241,-0.11947357947082467,-0.1397834163488479,-0.10838782555232049,-0.07239136433325685
2016-01-29,0.03602183816126503,0.03925651449743949,0.0865372432332415,-0.012418278387479604,0.017313489632155604,-0.010330579419453048,-0.03666344926914214,-0.09383176100190552,-0.03491725245760162,-0.09061678111630965,0.07604044458145107,0.0018281057802987618,-0.05235740977895641,-0.03277845309826325,0.006327218021993834,-0.0212340790922071,0.014022232890111735,0.03441025909929444,-0.008102366594720231,-0.09832963073968455,-0.04199168443953324,-0.02619476295975724,-0.012418278387479604,-0.0013755844519462933,-0.0356263191007609,-0.0542076244757113,-0.0020235585158212836,-0.053168946962209966,-0.050311476541953795,-0.03442489725054771,-0.02205175580120285,-0.014079840886503017,0.005020385751910425,-0.015584307819075046,0.0010991373293458549
2016-02-29,-0.06518571175211747,-0.10483703307015312,-0.017518556342937867,-0.027072909791575665,-0.05520546344948841,0.007261617623364474,-0.0714970487767803,0.014983399857490342,-0.10112574631593181,0.012770257685179904,-0.059899239418972065,0.003665769773182515,0.05425606815681217,0.04849025555781835,0.01185397808976921,0.06054243357395091,0.08844437657323981,0.06314800574354869,-0.07999626650641677,-0.2326140980383707,-0.19145665876169068,-0.15623173260857046,-0.027072909791575665,0.03212360253066372,0.1400916009874614,0.09548293198846997,0.05821767138130718,-0.009875249955144093,0.04714051473176918,0.07511711757823841,0.03128693674302165,0.006095886976642835,-0.12135251957491731,-0.06387916198213249,0.032799534398396786
