,DEA,DIF,DTOA_barra,LNCAP_barra,MACD,MIDCAP_barra,PSY,ROA_ttm,RSI,RSTR_barra,SP,STOA_barra,STOM_barra,STOQ_barra,bias_turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,exp_wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,ln_capital,std_12m,std_1m,std_3m,std_6m,turn_12m,turn_1m,turn_3m,turn_6m,wgt_return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m
2016-02-29,-0.007961477181215117,-0.012175171209030831,-0.003872195745736478,-0.002847535997766316,-0.0057185056851652314,0.0031580634077094925,-0.010320048666472955,0.003045681025984845,-0.012491821698527458,0.0011414589835334358,-0.008656796122384286,-0.0001463473992049675,0.0066263121504196235,0.005994945333602825,-0.000958716478208978,0.006690030148132726,0.009350776714920041,0.006870154179208333,-0.012266297541115807,-0.032498249772477894,-0.028027076273194635,-0.023241730861115414,-0.002847535997766316,0.006535212701550924,0.01681514543262822,0.012478038270382786,0.010004981723389433,0.002274089584256886,0.008472610277254964,0.011905356768430592,0.007607450728636038,0.00040402391370903496,-0.018322864250704122,-0.010934343817613101,0.0041950149516356994
2016-03-31,-0.0008353302351323773,-0.0034399319466018796,-0.0009144912588172594,-0.00153909024432356,-0.0021452217553002235,0.0074005181646637705,0.002255951795114115,-0.00039018357586546144,-0.0017602309591576771,-0.002997256599099719,0.0014478399392793672,-0.01548142696310445,-0.018559025024060462,-0.015322029699966034,-0.004862292092025771,-0.013143201534523896,-0.010264312780045847,-0.00808597708220717,-0.01787161418706215,-0.014249948445081033,-0.016940259181320767,-0.017575346269031324,-0.00153909024432356,-0.015792584838494165,-0.01416966876354529,-0.01146130165987062,-0.010586341627644049,-0.014714562870160746,-0.018910059037304937,-0.017543275828076473,-0.015638880074377106,-0.014894378692603544,-0.016457911943465534,-0.016392739194539638,-0.019029254479902967
2016-04-29,0.0045510277837026445,0.007833249351040746,-0.008227638920347412,-0.0002363840685326634,0.006588943451387402,0.004830412255056255,0.0016672729659988558,0.013800369524233242,0.00593528921343219,0.004853346667655642,-0.0017776124718194932,-0.005594537205494379,-0.006524923184027763,-0.00607891279923713,-0.008037881380027713,-0.004948622760828743,-0.007466590208325325,-0.00709207953546988,0.0007061484099001496,0.009782598488159926,0.005935803970864675,0.0026839567099612785,-0.0002363840685326634,0.0009300453204077641,-0.0008621009133647553,-0.0011711501247859617,0.0028075244976700957,-0.0026796161509920384,-0.0020737480858531157,-0.0043172370163240955,-0.003090984381156822,-0.0056381506521366725,0.004752499130550335,-0.00027952533188942163,-0.00013841217485565467
2016-05-31,0.00021541418412553907,0.0018038859818940568,-0.006908208776076879,-0.0044579088058496145,0.002622413870148769,0.009218574255212416,-0.0030315950064528155,0.012714643506315126,-0.0019607042292046494,0.002587876305665833,-0.0023163942603438977,-0.01722735193222264,-0.011671257729077168,-0.013157489868035766,-0.0005093883805155992,0.000260963675357084,0.0009905225057180896,0.0037761287911296476,-0.0015708645999834916,-0.00025693088574106024,0.002122966571227158,0.0004047846364781945,-0.0044579088058496145,-0.0014196280769298887,0.001948866651641172,0.004915206845711152,0.0037581436054501902,-0.006458932726629579,-0.006346086787797701,-0.005332090662716845,-0.0035184186885722467,-0.002344551681764453,0.0017670864616149222,-0.0037065704799663472,-0.005914663953828402
2016-06-30,-0.017095440657709477,-0.017386004477346954,0.0068637801760323275,0.0018552369110591545,-0.00298585453053956,0.005198303138036712,-0.008181626000127031,0.005978704056380511,-0.00502246191760383,-0.021058941513349076,0.02106200331113154,-0.02280811500593726,-0.03933297544347922,-0.03359582274388718,-0.014412014580602603,-0.02875514074078784,-0.022758295287703244,-0.01928752540311468,-0.033042213864805804,-0.014133202109904548,-0.02960162051720282,-0.03275487665844129,0.0018552369110591545,-0.019495717016215088,-0.03561266536486536,-0.030991459605847472,-0.02428843892116541,-0.029294173486878582,-0.03836562994488289,-0.03453246759966358,-0.032308997894190415,-0.026286437360933453,-0.031015127352446263,-0.028035944498005852,-0.0252919768049936
2016-07-29,0.0010885083812223985,0.0028658507424328392,0.0019284614567039735,-0.0015494295701252057,0.0025402694638032167,0.0049911015302766,0.003073634185348734,-0.007816157161432755,0.0006969064987517681,0.0006272052984506192,-0.0022226405234179597,-0.005905144460135719,-0.0073868257730560875,-0.008131780529654273,-0.0002523204563033365,-0.0037053741019217757,-0.00497726893714355,-0.002139675663753925,-0.00251073025930119,0.00012290164643342222,0.0004019569253018531,-0.0014024144717161933,-0.0015494295701252057,-0.0013440303717633343,-0.0018542138829112404,-0.0020085514122450427,-0.0013091420771027197,-0.005010971317232047,-0.006478399556942745,-0.007021363339670392,-0.005571700503049773,-0.004341177750787817,-0.00014544578500063753,-0.0065486998095720915,-0.003364662741326667
2016-08-31,0.002831055320179292,0.004512011102029563,0.0038947624853077514,-0.0021675971576893757,0.0028085424225281603,0.0035711394631872846,-0.0013299363452352712,-0.0029533556999473904,0.003066143406680869,-0.009514667696973594,0.004592338649255978,-0.017569926269589593,-0.02533897817189873,-0.028038028438137293,-0.010648844001935566,-0.010364620882001834,-0.016572139805616573,-0.01496983257544181,-0.018896175589242906,0.0008646664691981416,-0.0036899557659864106,-0.01211260169282242,-0.0021675971576893757,-0.02192228680503125,-0.012876894709511125,-0.022254888547049254,-0.02257230973779435,-0.026545376181302524,-0.025048042374409503,-0.029768342683933698,-0.028684229003339876,-0.021658810555485505,-0.010484408714977852,-0.017841256155645226,-0.022941568518740938
2016-09-30,-0.0032429189749985416,-0.004321177700830224,0.0015829237557463958,-0.002377636310281832,-0.0018744605289837154,0.009327266948857639,-0.0027953315195947434,-0.002592644220781774,-0.005509044895513018,0.0011762028535839838,0.0020878722096187453,-0.0066568834425118194,-0.006468387217212044,-0.005234124885999576,-0.005575639957161042,-0.00421766540522186,-0.0027295540599032737,-0.0032742476372385285,-0.001447259011657017,-0.006127212541258825,-0.008029519401540872,-0.005163073402802012,-0.002377636310281832,0.00012594519970810436,-0.001524495121729521,0.0025564465337287613,0.0012232116291960788,0.001150522895559173,-0.00174397443623573,0.0008093006508174093,0.0008861481990980954,0.0012778938003590557,-0.00906292693413932,-0.003680773464743956,-0.0005511739089110379
2016-10-31,-0.003570186934738047,-0.00032620632903728494,0.0024587491893881233,-0.0034264344031271514,0.0037039659653855714,0.018472465429935726,8.385023943223999e-05,-0.0009170475129246,0.0019039500219248289,-0.004854247814427055,0.009245358853104221,-0.020738624868722928,-0.021022686822380343,-0.022237079490490894,-0.01093099188691308,-0.005881219990557575,-0.00914769831536001,-0.012015384040193896,-0.009206773519012097,-0.0011483756588769479,-0.0032994648499943147,-0.005956068986151241,-0.0034264344031271514,-0.0031597068266986544,-0.00586545183278704,-0.01003139387236043,-0.008278124524103852,-0.012740827703931167,-0.01527402139433983,-0.016584871590046346,-0.015826661867248185,-0.011651559852693012,-0.007225874848466514,-0.01012970952892749,-0.015623644092405185
2016-11-30,0.00254885872082398,0.0007818346847042312,0.008299146248231578,-6.144861523593704e-05,-0.0029490151033712384,-0.004306556982600362,-0.005604759021029563,-0.005864624135881187,-0.0010311918702767726,-0.0023814831056589054,0.005913335756562308,-0.02219912574075859,-0.02443397264781519,-0.023038194597200676,-0.009731993933450207,-0.004171772138754502,-0.0007491159222360664,-0.007648745969910964,-0.011767379464823943,-0.007212644996744786,-0.01130599939721544,-0.00997451630960226,-6.144861523593704e-05,-0.0251068894361047,-0.004581973324606733,-0.006195212005159587,-0.017518362420493858,-0.029788658522955296,-0.021080552157793114,-0.0210923738476829,-0.02706032675710982,-0.015867823291545007,-0.01097982043179652,-0.005821776750762252,-0.013319365452274499
2016-12-30,-0.0006678276379412831,-0.0001486700365468434,0.005301118271786106,0.003216506805681818,0.0035052865978734632,-0.004550297513283606,-0.0006119065333616387,0.0013685070508451752,0.00013031054375163553,-0.0077249761549523285,0.009924565215294948,-0.014605709839921408,-0.01731983716761312,-0.01871429285429164,-0.009351125953049723,-0.004468728580384652,-0.0068088749432681185,-0.0070088947529374345,-0.00783142752205526,0.004259276263871266,0.0018028632640215516,-0.003193833462633357,0.003216506805681818,-0.017788801209564813,-0.012441021970113724,-0.013935818465556162,-0.01563398751917676,-0.022138293282329028,-0.018132648252957573,-0.019611539865087797,-0.021067714726185544,-0.010249249039462716,0.003345224492175441,-0.009561452400628914,-0.007920230149963655
2017-01-26,0.004122606677394569,0.005314963054338789,0.005931800518882255,-0.0016926114938748114,0.00519750680121708,0.01324216844871335,-0.006988900107607905,0.011091888281435619,-0.0029918265321130246,0.00689587482775781,0.008684418453841445,-0.027849695211090274,-0.018390883608981348,-0.020736955990654785,0.005664369101859807,0.008804231792687727,0.006953692512454073,0.008968178696543308,-1.5814050994412097e-05,0.0018648041839835787,0.0031493412334166796,0.0031067183208639193,-0.0016926114938748114,0.006134966713561848,0.0014790473500542163,0.0053085578108877035,0.008226133600800847,-0.007405581302456635,-0.008324228134718482,-0.007412571519392748,-0.006705314812507733,-0.00747674191209973,-0.001421173114239795,-0.003381163885246603,-0.006243340708344381
2017-02-28,0.016156329474829492,0.015417149832776264,-0.0007794727108639086,-0.0009086729195758332,0.0031627215849221115,0.007319759646726862,0.0014522255681550292,0.018389326173148104,0.00010008547094632228,0.016863146480369993,-0.0029417703519810843,-0.015292511964657272,-0.007794323219009469,-0.01063471215029821,0.003981850669473036,0.003913723919132822,0.002666028975520208,0.002114801432801724,0.0030489319135040254,0.003228993608090245,0.0029477465131650224,0.0030512198358332828,-0.0009086729195758332,0.0023340578458274585,0.003815066096381323,-4.4359829612183855e-05,0.0026500753752787846,-0.0013298798629306778,-0.0031886571403426846,-0.004465060988562457,-0.004418214510827575,0.000345741130578457,-0.0024788328205444287,0.0013489797634742666,-0.0006958646999501812
2017-03-31,0.010375958917124624,0.00988689108731957,0.0006203785877000609,0.001290755980035517,0.002926314062781135,0.001398692840521514,0.003607923951308217,0.013687741470217361,0.003546077345156897,0.004454841046634242,0.003017696728915175,-0.013782513267559339,-0.011303831693133351,-0.013467383586086443,-0.009343495057309763,-0.006358561938995691,-0.008970368030362063,-0.011126414272105981,-0.0031438661606102607,0.0020747456335593172,0.0035424644612682497,0.0014462044312044502,0.001290755980035517,-0.01205011394022238,-0.004697911900412266,-0.01056697687196292,-0.012617211467580838,-0.012830963869426278,-0.01245120685468022,-0.015398441122361235,-0.015564911220187872,-0.008663914211528161,0.0007356992011382983,-0.0003697713181065812,-0.00906152801958069
2017-04-28,0.0026236981496408373,0.004803592143446273,-0.0023221704845886783,0.00020921572481865302,0.00566178397317328,0.009834459207901802,0.004241545268063061,0.011387907926675548,0.003990186658730887,-0.0028034547936221016,-0.0002506343522763336,-0.010338216128375486,-0.01125466689214584,-0.011717660741983498,-0.008326053780001131,-0.008143563402533752,-0.00953772449564268,-0.008750991922288814,-0.006331178712160591,0.0013146370100955952,-0.00016688880584925952,-0.003069873680557467,0.00020921572481865302,-0.010910989210741018,-0.010288142199338511,-0.011836920212901432,-0.011651525845485546,-0.007196502455089432,-0.011096985533382113,-0.010769019929032154,-0.00928801585245884,-0.007246635607848845,0.0009868639694619302,-0.0053481473389660915,-0.008530698244036287
2017-05-31,-0.008910089369572282,-0.013149222834368092,0.0032278276385994484,0.0017589493627705515,-0.010493155065250538,-0.0020871421479262886,-0.011288717035588602,0.006998543482675287,-0.012761612542692272,-0.005424569715522057,0.005539273923927821,0.010591036493477339,0.0036483492509296308,0.007876618323920476,0.0073120295073278154,0.0008989824561688588,0.003925554066365668,0.004001076727512171,-0.00814906343986778,-0.019000065416633925,-0.019875937324750216,-0.01588838998749169,0.0017589493627705515,0.004544570168287588,-0.0012413542291096857,0.0016299115096564502,0.002919304607142437,0.0035748820892006587,0.00017240213441091327,0.002762526250948163,0.0032508852729694207,0.002559198685384451,-0.020721780845091985,-0.009096601004052924,-0.0034318784987413323
2017-06-30,-0.0009099878046059653,0.005488963454612569,0.011465738967288839,0.0032160716399605715,0.010458835976762107,-0.014978260817885973,0.009835623736463189,-0.002805172357367274,0.010646824239750389,-0.015471334230827118,0.011815887434695048,-0.004231335864040305,-0.012999621527456928,-0.011202722847034453,-0.010628540910403866,-0.010146727890043065,-0.009247613646071077,-0.009187183803517275,0.003854500272201881,0.0169169122432994,0.011438183764474854,0.005756131588389389,0.0032160716399605715,-0.019529644199253154,-0.01530766537230948,-0.016644615599847777,-0.01720560975864866,-0.018189394949864386,-0.015108223594746669,-0.014891502473697887,-0.015864095855225836,-0.0002508819709488298,0.007384471659540524,0.0014856680917491535,0.0035275192977969444
