,DEA,DIF,DTOA_barra,LNCAP_barra,MACD,MIDCAP_barra,PSY,ROA_ttm,RSI,RSTR_barra,SP,STOA_barra,STOM_barra,STOQ_barra,bias_turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,exp_wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,ln_capital,std_12m,std_1m,std_3m,std_6m,turn_12m,turn_1m,turn_3m,turn_6m,wgt_return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m
2017-12-29,-0.10300114357128783,0.01338210767155558,-0.24787009786493774,-3.303229292778686,-1.0599238573397964,4.1420203980301755,-0.5368440212400661,4.861561108010692,-3.1758211146873268,-1.187035082844463,4.233996812597575,-1.7655325713557881,-5.141198419954932,-4.168645966568324,1.629953271168778,-3.559233979676453,-3.8502747083610687,-2.3952504547286173,-6.850109627319447,-1.6248168760812376,-3.417895719751176,-5.418304610265747,-3.303229292778686,-1.5279880424322532,-6.284515537399954,-5.793368066024762,-5.3566611068453005,-1.099467596923792,-6.372105992697188,-5.279766730869669,-3.8841893355810897,-4.310635081687145,-4.19391622505912,-5.426139811281119,-7.0733178392318115
2018-01-31,-6.716641657147427,-8.192551570226934,-0.022864641929539863,5.898327837262378,-2.5595856330929525,-9.484071680551398,-4.633704697820775,2.295303620272192,-4.986928836867842,-1.8733778646130483,-2.860967883512145,1.6595110607500985,1.3728847376390587,1.7806096620926326,0.5081155044820547,1.4334824858681952,2.2155637356509144,2.3148203698545626,-3.2580215986577006,-4.543822392443421,-7.488912474607072,-7.076538647366854,5.898327837262378,-0.0718962886407869,4.504844988930324,4.035044318472447,3.12507450737803,-0.7185915965342092,1.2428946346470355,1.7277422769226538,0.630689505254814,4.269121426145394,-5.887537775904596,-4.292087721006115,0.8609349620624956
2018-02-28,-3.4432718989385216,-2.523855663142798,-3.6429681291137808,-4.592458472730566,3.1907630187745837,6.816517067950836,-1.0988627913172997,0.9113430893320402,-2.95513530323368,-0.27054810183608086,-4.2371787388326325,-2.489111646585243,-2.2744700907859983,-1.9054961722958144,1.0267472374283677,-1.3149131642983054,-0.49724791138352764,0.3612829866728101,-3.648125926662928,2.4276099640484303,-0.5934892323017088,-3.039840282414599,-4.592458472730566,4.1682359829151565,3.0050692640741916,3.0216130756732844,3.5821578176801636,2.1939321648575407,-1.3905003052357057,-0.22568655989837652,1.078255869945589,-1.724019979282108,-2.2243025188370837,-3.4257674920386862,-2.748924813128964
2018-03-30,-1.5746004057265193,0.22469670071662057,-2.4320335454404756,0.2139328163258888,0.808398421695065,2.85479401612387,0.5074723620573768,1.4747704439745881,-1.515877430468324,3.513401064005984,-0.540721149329293,-6.031043805929826,-8.851865534298515,-6.772502697941172,-1.8617127997534066,-5.25974636002313,-2.3610162096166736,-0.8607236965279845,-3.3809129427910127,1.659529671344773,-1.751221230225742,-3.2834402521575696,0.2139328163258888,-3.3230809844384925,-6.894299650046785,-5.701839748170682,-3.856310690079151,-4.048901132731383,-7.361876379665363,-5.61356984899641,-3.9882917688767403,-2.7380810533991005,-3.9392370031353683,-4.296372901383737,-1.1683423022567243
2018-04-27,-1.4722572613289169,-1.4454568119918154,-2.1103762108818716,0.461742681080692,-1.4271588506261847,10.93704628018057,1.105637250123969,9.55861905059625,-2.334759363159499,6.560278718993494,0.09671395179579101,-0.3768208243754114,-1.6001770430980116,-1.1751022899363288,0.03370380069605847,-3.2137542354019812,-3.418526941648208,-1.2935225216673725,-2.655064352794625,-3.9389485285917933,-4.086709517084474,-3.05303128006298,0.461742681080692,1.7751936519604055,1.140882600477335,-0.7186556717290502,0.4847489776390072,2.1516015290616517,-0.47317084855523195,-1.0715854587544051,0.17314368356234033,-0.9740488263560466,-1.8159402763649397,-2.439691067373811,-1.9358714109270632
2018-05-31,7.626710853976999,4.3264022644668145,-3.202201979320601,-0.1158404322013546,-4.049039406647238,4.719483142952098,1.009189197841287,10.828313123039472,0.3759903211721286,11.326627388464967,-1.9464910829737077,4.768816363349483,5.467229282206225,5.000793379251896,1.8681475845460949,3.386157040422067,2.849606489210442,2.250852197510038,5.997281393621599,-5.195511725883872,-1.7188898291782246,3.6083847771041797,-0.1158404322013546,7.198583328066483,6.362761037766062,7.249595446922157,6.864502663744748,4.539100584131364,5.982353289490655,5.725990732948377,5.082661547232451,5.718846105756914,0.4727361008099486,5.769248678390352,6.070639213666131
2018-06-29,-4.017152257426365,-3.154354470800256,2.298321372684669,-0.6659857125795815,-0.9631061911185161,-1.5135758562797386,-4.0318700053733565,-3.502571409088302,-4.952642959699318,-11.650172958446598,7.999087460210874,-8.355844011977297,-12.108586142609338,-10.909416835935625,-2.2398240073100446,-5.492128402924596,-4.082380541779595,-3.306950473534406,-7.217866068231587,-6.604059309280488,-5.507890333665918,-6.536461200226893,-0.6659857125795815,-8.458929336601495,-6.576506550926292,-8.800762862952862,-8.217387568670068,-10.394418875766132,-11.513590100988393,-10.990777652893874,-10.998105450824513,-5.948440505933335,-3.7315966256431974,-6.305635700275787,-6.722187858691069
2018-07-31,6.41202875192492,6.9227589735527255,2.3151330904311385,1.842137233148766,2.059592729790938,-1.551345151016069,4.35864767626285,-6.459589545654639,6.159685077150827,-1.9051177469138487,6.468842511116073,-5.731877935809975,-9.523669258328361,-9.74759238672907,-4.800911733997142,-6.50574870373846,-7.822737219470394,-6.884156141124234,0.027098980511066094,1.941628925823084,3.2530365258461775,2.0725633015610927,1.842137233148766,-9.61825692091709,-8.631278781097313,-10.90255217381201,-10.058979993850503,-7.689666162596741,-9.282846295511131,-9.495150067680722,-9.184769407369524,-2.0288854339535307,0.40909279896153394,-1.4813066613956465,-1.166258106199296
2018-08-31,-4.992483750929,-4.552816952970282,0.20308036801534998,-1.2754264061403644,3.153456356744921,2.3838837759761686,-0.5466867278737247,-3.651966947066498,-1.6094711893882905,-9.94351703610504,4.625415690784836,-6.0828669676759555,-2.897236192450886,-3.6954570894806498,0.038590615387408225,2.9197888112566,2.6375395550987704,1.7488797710278845,-8.140710559052517,-2.7811278629755027,-6.266749175593364,-8.550463985425628,-1.2754264061403644,-5.13707694952324,0.0912442219037178,-0.4507870275426679,-2.65319441297661,-4.9571844905408575,-2.248116149790269,-2.599426108247114,-3.5074510388212894,-7.778887861379966,-5.841240153239089,-6.153669571796582,-7.072259434268842
2018-09-28,3.0813595359605466,-1.0826622834073742,-1.4450529369610676,-4.090927541700969,-4.6559112999824315,5.833570062124721,0.9100773725112957,-0.510029106845253,-0.9009308261095619,-0.5444214099404444,0.17374689198322263,-4.737942900310934,-5.445683857704017,-5.581442080721925,-2.961865220449227,-2.688596488352972,-3.5447326642224466,-2.7071895080438266,-2.3935525330075746,-3.692173524575088,-4.525541659599802,-3.6985187954020016,-4.090927541700969,-3.3769811373570557,-1.4487273186057985,-3.0902278546593585,-2.523554759801431,-2.429656617940159,-3.703994430940552,-3.543436794036208,-2.3521306965676927,-2.098494241820514,-3.9047222209002537,-2.248906367695735,0.15384417299568362
2018-10-31,-4.718513260801802,-4.743994230955549,1.7024330948527995,-1.9269132691895219,-0.012180011152718075,-2.6268183155683267,-2.1125451722666124,-6.656863743756501,-2.8661608460139902,-16.16431165486895,1.8350150837036179,-6.932086001498505,-8.417400046090263,-7.508175717827684,-0.8723460675199538,-2.788162607875514,-2.128641767708792,-2.6200704682294282,-9.291418941023082,-3.907596929612801,-6.050663499971963,-7.264186576945086,-1.9269132691895219,-5.9432801690744315,-1.8028650078614534,-4.137970363625713,-4.814388384358772,-8.534431190762966,-9.4299116400707,-8.610376730439636,-8.64400502196252,-8.302441927932732,-7.182523422428252,-5.508100550632527,-10.212572681304179
2018-11-30,2.295823896275329,1.6169273343884571,-2.880733584292016,-2.720735241078788,-1.726180571047176,5.230652065065899,-1.4699099877163353,3.497743641605986,-1.6673600335428762,7.747080538446219,-0.47834243990519226,-5.828678405820946,-10.611065103863481,-9.285578175724758,-6.1391686925149225,-8.93791167852794,-8.403622546406433,-7.392674620249895,-1.4071003429459348,-2.3151593755323794,-3.8477754890425064,-3.0202573319938835,-2.720735241078788,-6.818617238253759,-11.325621534131965,-11.629998889607762,-9.222878614883237,-2.6975171236217657,-5.192812735829873,-5.694720903510191,-4.896232727692898,0.4430588548779826,-6.558410819780583,0.39849568827157766,-0.03433220995569595
2018-12-28,-0.5117947622649481,-2.6454691486782447,-1.2552485113297882,2.852060644375457,-8.506966633809446,-3.4863320680337004,-5.328752951424812,9.527296411420025,-8.541433530413183,4.986744840286109,2.811749828943721,-1.711176334097705,-5.610759491700513,-4.971533356482903,-6.749979604959472,-6.590342259292749,-7.1024056956923705,-7.397576163843482,-4.751663549629429,-0.8134313917916601,-2.4770898486948276,-3.879520347669946,2.852060644375457,-4.6930387212624485,-6.731935762344131,-7.957627372715429,-6.265855324011547,-6.532793377409189,-10.21363728546571,-10.601487203929489,-9.205359344133885,-2.0278472045143188,-3.699378527851351,-4.762210337529426,-3.871784765223783
2019-01-31,-8.25547279638109,-10.736374136940631,3.756439079772124,1.9444830976838163,-7.761152693535937,-3.366036586309925,-9.429669986972726,-11.585048738256528,-12.155234580880688,-15.875614805659454,3.857128583583301,3.8874232318617676,11.488098179810015,10.327474221109748,8.967190644033117,11.60333614962523,12.657155840836037,11.895142224248797,-4.23473543160012,-13.74265045844189,-9.71829515304012,-6.254766007602128,1.9444830976838163,9.737649631741197,13.992220257976541,16.706160581158635,14.533073114331266,4.359287142783417,10.523206750073388,9.477154670392112,8.022708525918032,-2.4800806111320415,-2.397814857806987,0.5831204216651231,-1.976554768609796
2019-02-28,3.369952619337277,2.5740353468988575,-0.5475048397931956,-0.575691657774687,1.175422193850081,-5.619843733368652,1.2279195242088659,-2.0828602866850954,-0.05793632963124689,2.510006860773143,0.02325217473512235,-1.9513281624635497,-3.6034922321122065,-3.2739995698270334,0.39631643193660776,-1.2146143172011146,-0.9872661291624504,-1.0394268565627318,-3.4820922925463744,-2.7399249092639497,-3.5021037718579704,-3.516862994819926,-0.575691657774687,-1.5563003308165004,-2.951435376787547,-2.2287118082702295,-1.7460544492336476,-4.279531253304928,-5.805012937115139,-5.342622256624558,-5.447050980936612,-0.9251191654664025,-4.1427748952383325,-3.239406557779539,-2.536919381923787
2019-03-29,-4.72632773653289,-4.707270297805342,0.19809560153162994,-3.2174495024330825,0.9070815509008202,4.556563245820392,-1.252691266169192,0.32609482884055835,0.8404230808919464,-2.3657702887709147,3.994467162310484,-7.628875478970704,-11.386311269409207,-9.70407578380906,-3.607560358715571,-5.4036543236914465,-4.124603458964842,-3.538173890871141,-9.346926131973257,-1.101266777544851,-7.846323025063548,-9.65120579571383,-3.2174495024330825,-10.15952306929147,-11.156065544640933,-10.74301056754059,-10.23262698915399,-7.077503564383896,-11.258254614977833,-9.23389269053499,-8.443174403812291,-7.747288140635257,-9.362351604621079,-9.442101676489466,-8.753573769404346
2019-04-30,0.5429452782345904,0.5745640396352807,-5.39450409970956,-4.533137993742052,1.822260415030583,5.497149193308089,-0.18948625688715892,2.2041490352968913,-4.091118253614019,4.75436585372939,-3.6656721023446277,0.21391629032804974,-3.0616154551065313,-1.0674068655577795,-2.1427111333825826,-5.783222930675571,-3.8529450855104637,-3.065389947250528,-1.979630041166145,-4.274087738289536,-5.973247657473475,-4.02172402029617,-4.533137993742052,-0.39638987043050844,-4.970847946014579,-3.477452316610988,-2.164642123759867,2.222782564362142,-1.061123234373047,1.463287391200897,1.922700029783372,-0.03619708614373819,-6.160684355589513,-0.7721340762880678,-0.37246198691176413
2019-05-31,-3.5696755771960587,-6.496610517272476,-3.1006249541769337,0.4915637681697609,-10.395521530322254,4.515079836077665,-4.874320403288015,7.258008610045832,-7.040107410887591,-1.289344954661679,-0.668589402358754,-0.9698651589008951,-3.5549357233448813,-3.837772144723083,-4.240863309068103,-5.259229105333205,-5.719006725819707,-5.861217375914392,-8.241061249858493,-7.8354379754111445,-10.340378950217358,-9.742832023717455,0.4915637681697609,-3.0652700168775957,-6.189098883809125,-5.715121320084755,-5.721556749042545,-4.029823038726966,-6.726672516978658,-6.40314655355456,-5.718377393295106,-4.694596599851751,-10.996273577437798,-7.072637685102695,-6.234596584993108
2019-06-28,-1.2385846320783702,0.8052771468946943,-2.1340623389104323,1.9850852624937358,0.49980892574812613,2.533819175346255,0.6094728247098994,3.001656345537229,0.8173178397721845,-1.8651056079293675,0.4687149177420632,-6.802903413408261,-10.48470475708475,-10.15010937813906,-9.952308162458502,-10.163120502511793,-9.211865037451263,-9.798390140941912,-7.285287166869391,1.5638386472074715,-2.8174970454194925,-5.2157135961933045,1.9850852624937358,-10.887353711924012,-10.185075012164605,-11.482792927988962,-12.267648924908814,-8.001722535727295,-10.479560732159399,-10.877042926248954,-10.582371107998146,-6.935959637947496,-4.051557403613981,-4.3676513053105435,-7.652402480082251
2019-07-31,6.691168219189978,5.555198459789352,-3.0919534897790824,-1.941424453401593,-4.030523972947846,-1.3855379319056091,3.727533468677089,2.6316549887837093,0.4297855960440204,9.338940114421463,-5.53200926289254,4.5847020366489355,3.7458608816536514,4.813570904769307,-0.565768600169236,0.45416130122557435,1.2405405230800235,-1.8726024569803026,3.4187799336374214,-0.25330940551521264,0.049444473839694296,2.128586033745988,-1.941424453401593,4.125449805136471,3.5846418462993284,3.9256938814217737,2.888132231361267,3.0706626254022953,3.4694454219951685,4.116448637709621,2.607324428547108,3.33742453069328,-0.32045392520153454,3.577400756516355,2.4795941926131713
2019-08-30,1.1405642497314894,-0.909089836819702,-1.6795532033130454,-0.989067501279546,-6.541409595732816,2.5316811336490828,-3.212793505821113,2.501431094338071,-3.988246611137022,-1.9383191454628221,0.07212716163750553,-2.1669548390723654,-3.280115420660851,-3.250129760918074,-3.82399231669103,-1.7437514704607588,-3.0323714835991087,-4.587387971267819,-4.928179892929492,-7.912662073808058,-6.056286673813518,-5.837514794297457,-0.989067501279546,-3.5060836022553357,-3.016249439027285,-3.568489772764917,-4.832814285562361,-2.5559070379559983,-2.5106512407611126,-2.9821159682273692,-3.6616671509339374,-4.992220850077484,-4.3813924729037215,-2.3009442971134852,-6.329060702657545
2019-09-30,2.564834361086205,3.5593245455376548,-1.1391447535178607,-0.23165563503220762,0.42073007744838864,-0.6798168232465306,2.0118078548316176,3.44147623134765,0.31498273334253213,3.008169895687093,0.07514948997420057,-4.850893203436788,-6.7582353310466035,-6.6452792296233545,-2.441483030306349,-2.747938886399323,-3.3108079650615645,-3.3403237111166697,-2.448735189244683,1.9539001966578404,1.4601135399755338,-1.5542978454977538,-0.23165563503220762,-2.640390826477899,-2.0831488722094735,-4.194861444693251,-3.8181467615805995,-5.8498693931334875,-6.698755288301302,-6.433039098180766,-6.751323323301699,-2.3103909986876228,-0.1285133139373258,-1.4881240839153562,-1.6118758338022472
2019-10-31,-1.346123610982971,-1.512369897236368,2.886372039199868,3.9558157496954878,-0.20711441791282678,-1.9485342851670668,-1.8893302026025995,-0.06745504520918888,-0.6743974728782763,-2.9572390433248685,2.3661563415336975,-3.8637239539775083,-3.32752938452416,-4.294819183642287,-3.9437289409176297,-1.238765634202391,-2.6072095521310272,-5.24916281653154,-3.705930578450701,2.6156830260071326,0.627156127703774,-0.7966225610672977,3.9558157496954878,-4.913728211283157,-2.50287758562946,-2.5157094111361227,-5.130931696325871,-5.3884706085033285,-4.459525124713548,-4.942788623048467,-6.289495668970002,-5.735094649240715,-2.5113868218032604,-2.1977778474479868,-5.645320778933445
2019-11-29,-0.6626539149005244,-1.0030813716291767,0.4526588714833366,0.6026859722484459,1.0858797535347606,0.7014763157874636,1.1943174103999366,2.026304739980046,-0.46869192247066277,-0.5159822859781772,-0.37539503762852683,4.94911103727951,5.472263201208519,5.197128086193382,-1.2354840418972364,1.774122721003693,0.8436346540752121,-0.04293391849104396,2.584398041098649,0.7904585667715791,0.9640809920300828,1.4487027868478513,0.6026859722484459,2.207335439409659,2.9918566710925916,2.7470860565952244,2.5230020110052576,2.9187259933084073,3.3232541871855843,2.5671428833978305,2.0502364991300186,2.757736833191898,1.234172957233248,2.4913448296469336,1.6887762040478496
