,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
600011.SH,0.025451984603989855,D44电力、热力生产和供应业,华能国际,6804000.0,0.004788,32617.5855,6.48
600019.SH,0.011468084848043323,C31黑色金属冶炼和压延加工业,宝钢股份,7308804.0767,0.008682,63982.4914,4.45
600031.SH,0.001493461552471494,C35专用设备制造业,三一重工,4541036.2699,0.017581,79555.2548,5.98
600050.SH,0.004992775531514468,I63电信、广播电视和卫星传输服务,中国联通,7694364.4914,0.015527,118912.9875,3.63
600085.SH,0.008557656115300087,C27医药制造业,同仁堂,2455771.2155,0.006117,14954.7898,18.73
600096.SH,0.004474313675493875,C26化学原料和化学制品制造业,云天化,467573.4618,0.023211,10723.3262,8.97
600104.SH,0.04570599448754842,C36汽车制造业,上汽集团,16506965.1401,0.003458,57397.531200000005,17.86
600115.SH,0.008353671122767397,G56航空运输业,中国东航,2887201.3421,0.017514,49956.5798,3.71
600143.SH,0.0013611591947761197,C29橡胶和塑料制品业,金发科技,1390080.0,0.02358,32550.950300000004,5.43
600177.SH,0.003499313979042971,C18纺织服装、服饰业,雅戈尔,1859220.7653,0.027723,51042.8957,8.35
600276.SH,0.02974781141101762,C27医药制造业,恒瑞医药,5827867.7002,0.003426,20082.6315,38.95
600309.SH,0.006747289306572445,C26化学原料和化学制品制造业,万华化学,3855442.8058,0.011353,43098.955,17.83
600372.SH,0.015147099891936524,C37铁路、船舶、航空航天和其他运输设备制造业,中航机载,4844734.7313,0.0076149999999999,36821.8888,27.54
600436.SH,0.007145545720564845,C27医药制造业,片仔癀,1422058.8822,0.010042,14147.6874,88.39
600519.SH,0.010874342816207088,C15酒、饮料和精制茶制造业,贵州茅台,17892824.664,0.003189,56706.7439,156.68
600588.SH,0.005306038198618247,I65软件和信息技术服务业,用友网络,2036287.9147,0.03275,66660.05919999999,17.69
600597.SH,0.006934275549727413,C14食品制造业,光明乳业,1896443.8119,0.016067,30317.5629,15.49
600688.SH,0.0018200803798006293,C25石油、煤炭及其他燃料加工业,上海石化,880065.0,0.032452,28404.7027,3.69
600690.SH,0.025674182542284395,C38电气机械和器材制造业,海尔智家,4497541.8088,,0.0,16.53
600703.SH,0.006905134836508448,C39计算机、通信和其他电子设备制造业,三安光电,3246864.9753,0.016958,54802.6054,14.99
600783.SH,0.00411612574217754,S91综合,鲁信创投,1297418.2494,0.019137,24735.2449,17.43
600895.SH,0.0023701113418084243,S91综合,张江高科,1322580.8757,0.019255,25723.5965,8.54
600999.SH,0.028982867689020024,J67资本市场服务,招商证券,5728491.6898,0.019446,110890.1862,12.29
601006.SH,0.012087325003946141,G53铁路运输业,大秦铁路,11863699.6098,0.004037,47632.3697,7.98
601018.SH,0.004966063211063757,G55水上运输业,宁波港,4492800.0,0.013854,62571.254,3.51
601098.SH,0.00524654257579621,R86新闻和出版业,中南传媒,2685020.0,0.004426,11848.5487,14.95
601111.SH,0.0027319418642771293,G56航空运输业,中国国航,3681537.9186,0.010474,38834.3892,4.42
601139.SH,0.0029626391772605305,D45燃气生产和供应业,深圳燃气,1495100.0147,0.014293,21144.7503,7.85
601158.SH,0.005295110431161136,D46水的生产和供应业,重庆水务,2904000.0,0.00462,13363.4798,6.05
601186.SH,0.017271943564152067,E48土木工程建筑业,中国铁建,6618503.3475,0.0232609999999999,153977.8527,6.45
601231.SH,0.0067509318957248154,C39计算机、通信和其他电子设备制造业,环旭电子,328623.6,0.032424,10711.1399,30.77
601288.SH,0.03957926503545683,J66货币金融服务,农业银行,72745863.4744,0.002238,161381.583,2.56
601328.SH,0.07225075583724912,J66货币金融服务,交通银行,14424692.5256,0.010338,147822.809,4.41
601390.SH,0.007181971612088537,E48土木工程建筑业,中国中铁,7076299.14,0.038233,269951.30460000003,4.14
601601.SH,0.03990577836059204,J68保险业,中国太保,12554539.9,0.009146,113850.1962,19.97
601628.SH,0.025018516494857885,J68保险业,中国人寿,33650824.48,0.002212,73121.5845,16.16
601688.SH,0.020279508007625156,J67资本市场服务,华泰证券,5863200.0,0.0442199999999999,253578.62740000003,10.47
601766.SH,0.01926201143772994,C37铁路、船舶、航空航天和其他运输设备制造业,中国中车,,,0.0,5.8
601818.SH,0.059143505870639525,J66货币金融服务,光大银行,11863487.131,0.019943,230515.2372,2.98
601888.SH,0.01189912456440705,L72商务服务业,中国中免,3681392.6382,0.006028,21966.6111,37.71
601939.SH,0.02332096444765976,J66货币金融服务,建设银行,4010148.8793,0.020472,81833.7817,4.18
601988.SH,0.019008244393448198,J66货币金融服务,中国银行,54855630.1219,0.0017,92829.6117,2.8
601991.SH,0.013155817821974529,D44电力、热力生产和供应业,大唐发电,4247603.0,0.005042,21308.4106,4.25
601998.SH,0.014442865989145084,J66货币金融服务,中信银行,15601625.2239,0.008817,137153.90279999998,4.89
002399.SZ,0.0064230988720115605,C27医药制造业,海普瑞,2204551.0,0.004503,9946.97466,27.55
600058.SH,0.0035879503150839627,F51批发业,五矿发展,1417065.9599,0.036028,49247.539,13.22
000503.SZ,0.0062263990577836065,I64互联网和相关服务,国新健康,2060834.2145,0.018787,38154.66597,22.95
002292.SZ,0.0014133245911193677,C24文教、工美、体育和娱乐用品制造业,奥飞娱乐,1121278.08,0.01207,13208.15716,34.97
002410.SZ,0.011006690222076518,I65软件和信息技术服务业,广联达,1126191.6522,0.0419489999999999,47150.11726,24.11
002416.SZ,0.0034422467489891822,F51批发业,爱施德,1381273.7005,0.003765,5181.3852400000005,14.39
002429.SZ,0.0057856457703468955,C39计算机、通信和其他电子设备制造业,兆驰股份,1369874.1302,0.008942,12202.20403,8.66
002470.SZ,0.005603516312728421,C26化学原料和化学制品制造业,金正大,1588007.2,0.011349,17738.31176,26.8
002475.SZ,0.010769921927172502,C39计算机、通信和其他电子设备制造业,立讯精密,2478725.172,0.008704,21543.70848,32.34
600583.SH,0.0030925581903617095,B11开采专业及辅助性活动,海油工程,3210868.2606,0.018764,59835.9032,7.93
600998.SH,0.0058524265714736705,F51批发业,九州通,2328225.4273,0.009344,21780.5943,16.39
601179.SH,0.004667370900569457,C38电气机械和器材制造业,中国西电,2187214.0,0.024623,54568.778300000005,5.02
601929.SH,0.012366590172294469,I63电信、广播电视和卫星传输服务,吉视传媒,1040328.7752,0.012177,12530.5613,12.01
603699.SH,0.0032783302371325544,C34通用设备制造业,纽威股份,183315.0,0.075611,13706.709,22.22
