,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
600674.SH,0.01313377533493483,D44电力、热力生产和供应业,川投能源,3759427.9699,0.006535,24405.1524,8.54
600688.SH,0.010365670219500134,C25石油、煤炭及其他燃料加工业,上海石化,1801800.0,0.020886,37446.4941,6.16
600690.SH,0.01796323532356557,C38电气机械和器材制造业,海尔智家,5024646.3162,0.011247,56084.8311,9.15
600703.SH,0.01749206849540648,C39计算机、通信和其他电子设备制造业,三安光电,4818979.4132,0.013298,63459.0298,20.33
600741.SH,0.013251567041974603,C36汽车制造业,华域汽车,3799887.4574,0.005547,20907.0975,14.71
600783.SH,0.004770564135110857,S91综合,鲁信创投,1676297.1301,0.027315,44607.4695,22.52
600999.SH,0.03421849089505442,J67资本市场服务,招商证券,7958736.4167,0.009854,77877.35829999999,16.57
601018.SH,0.016078568010929186,G55水上运输业,宁波港,7014400.0,0.002977,20718.9544,5.48
601098.SH,0.00883437802798307,R86新闻和出版业,中南传媒,3177124.0,0.005534,17361.7827,17.69
601111.SH,0.012250337532136522,G56航空运输业,中国国航,5948403.2127,0.00368,21727.2449,6.98
601117.SH,0.007715356811105216,E48土木工程建筑业,中国化学,2698351.0,0.004474,11959.6336,5.47
601158.SH,0.0028270009689545825,D46水的生产和供应业,重庆水务,3268800.0,0.001944,6279.5535,6.81
601186.SH,0.02538411286707135,E48土木工程建筑业,中国铁建,10374119.2005,0.002649,27268.1452,10.11
601231.SH,0.0021202507267159367,C39计算机、通信和其他电子设备制造业,环旭电子,2162868.0385,0.00872,18634.0882,9.94
601238.SH,0.008657690467423408,C36汽车制造业,广汽集团,10022362.9927,0.001109,11050.7026,23.74
601618.SH,0.001995627100667828,E48土木工程建筑业,中国中冶,6089625.0,0.004516,27233.591600000003,3.75
601628.SH,0.02544300872059124,J68保险业,中国人寿,45020471.86,0.000834,37507.4714,21.62
601633.SH,0.007185294129426229,C36汽车制造业,长城汽车,5159736.024,0.003723,18999.3248,8.56
601800.SH,0.012250337532136522,E48土木工程建筑业,中国交建,12921958.9675,0.001956,25074.8417,11.0
601818.SH,0.03635699933636152,J66货币金融服务,光大银行,14769643.3745,0.003836,56498.6264,3.71
601888.SH,0.012132545825096748,L72商务服务业,中国中免,4313018.4767,0.0038529999999999,16501.793700000002,44.18
601928.SH,0.005712897791429052,R86新闻和出版业,凤凰传媒,2766306.3,0.007802,21302.1807,10.87
601991.SH,0.008893273881502956,D44电力、热力生产和供应业,大唐发电,4007738.36,0.001531,6076.1783000000005,4.01
601998.SH,0.012662608506775733,J66货币金融服务,中信银行,18504995.1531,0.001367,25085.0723,5.8
603000.SH,0.00677302315478702,I64互联网和相关服务,人民网,1878569.1041,0.014662,27052.6534,16.99
000625.SZ,0.009179705156266543,C36汽车制造业,长安汽车,4911907.9498,0.011456,55805.03364,14.5
000883.SZ,0.006125168766068261,D44电力、热力生产和供应业,湖北能源,2528690.6502,0.003904,9795.47699,4.73
002410.SZ,0.006242960473108035,I65软件和信息技术服务业,广联达,1123385.2131,0.019675,21694.7217,12.95
002470.SZ,0.007008606568866567,C26化学原料和化学制品制造业,金正大,2063806.2834,0.006075,12468.61557,7.62
002475.SZ,0.009953399244860927,C39计算机、通信和其他电子设备制造业,立讯精密,3553736.5496,0.0049559999999999,17468.6027,28.51
600583.SH,0.011484691436377991,B11开采专业及辅助性活动,海油工程,2923388.2524,0.010124,29220.961300000003,7.22
600867.SH,0.014135004844772911,C27医药制造业,通化东宝,2819937.4837,0.005514,15416.1228,24.92
600998.SH,0.0041227097463921,F51批发业,九州通,2523243.0266,0.004485,11202.249,17.64
601216.SH,0.0070675024223864555,C26化学原料和化学制品制造业,君正集团,2727936.0,0.00633,17094.8773,7.4
002252.SZ,0.014547275819412123,C27医药制造业,上海莱士,7657303.7522,0.001923,14689.88692,37.52
000898.SZ,0.0054184185238296155,C31黑色金属冶炼和压延加工业,鞍钢股份,2379644.6214,0.004283,10082.0835,3.87
002153.SZ,0.006125168766068261,I65软件和信息技术服务业,石基信息,1306058.9756,0.034473,43950.66045,26.7
300015.SZ,0.008775482174463181,Q84卫生,爱尔眼科,2592406.6644,0.0062429999999999,16021.721350000002,32.94
300017.SZ,0.02132029897419914,I65软件和信息技术服务业,网宿科技,3380364.1549,0.029244,98213.70848,67.06
300124.SZ,0.012250337532136522,C38电气机械和器材制造业,汇川技术,2297464.0265,0.012248,27775.13059,18.43
300146.SZ,0.005654001937909165,C14食品制造业,汤臣倍健,1199896.6978,0.019596,23213.73073,13.95
600373.SH,0.008068731932224538,R86新闻和出版业,中文传媒,2652998.2405,0.006772,17822.512,20.99
600398.SH,0.010188982658940474,C18纺织服装、服饰业,海澜之家,1714965.7986,0.012151,20468.4917,11.2
600578.SH,0.004652772428071084,D44电力、热力生产和供应业,京能电力,2027003.8988,0.003398,6800.1428,4.39
601727.SH,0.017138693374287153,C34通用设备制造业,上海电气,7684089.6101,0.002928,22269.8839,7.8
603288.SH,0.005477314377349504,C14食品制造业,海天味业,804068.64,0.0071519999999999,5707.5225,29.84
300003.SZ,0.010777941194139344,C35专用设备制造业,乐普医疗,2476845.2773,0.0076259999999999,18589.57347,36.1
000712.SZ,0.0060073770590284865,J67资本市场服务,锦龙股份,1632052.0,0.04432,70408.91114000001,19.28
600317.SH,0.004888355842150633,G55水上运输业,营口港(退),2252598.085,0.001973,4393.9513,3.48
600717.SH,0.0054184185238296155,G55水上运输业,天津港,1497243.5933,0.006463,9584.1578,8.94
000539.SZ,0.0035337512111932277,D44电力、热力生产和供应业,粤电力Ａ,1345910.1289,0.0032579999999999,4353.70249,5.27
601021.SH,0.007833148518144989,G56航空运输业,春秋航空,1001400.0,0.015739,15714.584899999998,50.07
002195.SZ,0.0048294599886307445,I65软件和信息技术服务业,岩山科技,1060208.8423,0.095572,98344.47952,25.94
300144.SZ,0.011013524608218894,R88文化艺术业,宋城演艺,2746819.6221,0.014467,39121.88388,25.09
600350.SH,0.0025914175548750334,G54道路运输业,山东高速,2573973.7335,0.002562,6542.9973,5.35
601872.SH,0.0075386692505455535,G55水上运输业,招商轮船,2308530.7646,0.005501,12574.9937,4.89
603885.SH,0.0025914175548750334,G56航空运输业,吉祥航空,573835.0,0.043288,24641.2821,26.69
