,net_value,netval_pctchg,benchmark_nv,benchmark_pctchg
2015-08-20,202507732.66872922,-0.035104369949906955,1.7001053115436366,-0.03208369692288404
2015-08-21,191651727.79695174,-0.05360785353088804,1.6224015280569386,-0.04570527658439327
2015-08-24,174106657.92971948,-0.09154663028042542,1.4804788104586566,-0.0874769378257767
2015-08-25,160725455.9900012,-0.0768563482800283,1.3753446241168856,-0.07101363801971616
2015-08-26,160708227.28830978,-0.0001071933601637376,1.367554914546236,-0.005663823767553144
2015-08-27,171496363.48548996,0.06712871132494236,1.4488868389045246,0.05947251075125948
2015-08-28,179411800.5111157,0.04615513043397823,1.5106494829564792,0.042627652066086874
2015-08-31,181620120.4444111,0.012308666024220427,1.5216098383580798,0.007255392812997474
2015-09-01,183875084.88823712,0.012415829470370898,1.519597077130084,-0.001322784052295467
2015-09-02,185614630.82969797,0.009460476619321145,1.5212915986247124,0.0011151123677000108
2015-09-07,178797386.13527948,-0.036727948998122484,1.4691570511502234,-0.03426992400511508
2015-09-08,184371045.0048027,0.031173044472284195,1.5069147649948043,0.025700257038564933
2015-09-09,188647075.36689365,0.02319252658127291,1.5364210256078803,0.01958057701636351
2015-09-10,184364602.34460855,-0.02270097754739242,1.5175533552122207,-0.012280273493520233
2015-09-11,183894984.66605392,-0.002547222582764741,1.5128648672102791,-0.00308950455404966
2015-09-14,177709823.8363854,-0.033634200741801235,1.4830087734007447,-0.019734805438762715
2015-09-15,169314461.68026742,-0.04724196994223262,1.424748529141241,-0.039285164932574834
2015-09-16,180808860.36524025,0.0678878730789032,1.4957169840401032,0.04981121471424732
2015-09-17,176626039.68564057,-0.02313393641854844,1.4630614562914155,-0.021832691677058702
2015-09-18,177835194.84792194,0.0068458488025515685,1.4695133024750924,0.004409825818274982
2015-09-21,182008922.5374257,0.023469638240467328,1.4952642347986402,0.017523442816186563
2015-09-22,183313836.9094374,0.007169507702257549,1.5091776976365467,0.00930501948358331
2015-09-23,178644759.23938864,-0.025470405010154296,1.4748260212620843,-0.022761849998352734
2015-09-24,180787065.3808578,0.011991989860717922,1.4847567642327646,0.00673350132660544
2015-09-25,176394880.6779156,-0.02429479506008536,1.460780218424277,-0.016148467133522137
2015-09-28,177602184.77724683,0.006844326177105398,1.4656620638441062,0.0033419438175956717
2015-09-29,173337234.85522076,-0.024014062255907964,1.4367813899587025,-0.019704865533365923
2015-09-30,174935053.01266992,0.009217974192237133,1.447671010353526,0.007579176951294286
2015-10-08,185093010.2476516,0.05806702007427855,1.489946815410559,0.0292026328873638
2015-10-09,187157409.7606131,0.01115330886995336,1.5096685036675985,0.013236504855782538
2015-10-12,193775566.5691549,0.035361446907214766,1.5582914761378956,0.03220771470834305
2015-10-13,194026887.55974618,0.0012969694530686748,1.5570935912275934,-0.0007687168470376093
2015-10-14,191231815.1371074,-0.014405593254584903,1.539497297832345,-0.011300729445155477
2015-10-15,196593325.11516148,0.02803670495001076,1.5759736910972875,0.023693703987855308
2015-10-16,200020181.1637372,0.01743119226742995,1.5973299229869788,0.01355113477485892
2015-10-19,200001257.20774168,-9.46102332546328e-05,1.5973827143530592,3.304975717322023e-05
2015-10-20,203141523.49040392,0.015701232714754543,1.6170531931770773,0.012314192865161111
2015-10-21,194802052.3047287,-0.04105251866967108,1.5698445592576302,-0.02919423684924971
2015-10-22,199638459.1109515,0.024827288773412004,1.5930219124847511,0.014764107115217362
2015-10-23,203083013.7081434,0.017253963051666155,1.6141326735617856,0.013252021777971912
2015-10-26,204404179.4039152,0.006505545055927042,1.6222773689108572,0.005045864867538663
2015-10-27,205085938.34759748,0.0033353473772914644,1.623912771307169,0.0010080904952831649
2015-10-28,201072589.20307553,-0.0195691093053868,1.5931963771021063,-0.01891505181053388
2015-10-29,202134380.90662637,0.005280638737279464,1.5969869598998048,0.0023792313692008182
2015-10-30,201156762.1148359,-0.004836479511331038,1.5973360247287773,0.00021857713164696868
2015-11-02,202935937.4336409,0.00884472040661155,1.5710684782662736,-0.016444596538141565
2015-11-03,202467678.50396964,-0.0023074224092239914,1.5663364193080804,-0.003012000446610208
2015-11-04,214087604.15523726,0.05739150928744308,1.6400296409057153,0.04704814412103664
2015-11-05,217399662.3632425,0.015470574399083947,1.6750274239395284,0.0213397259176884
2015-11-06,224154159.04521266,0.031069490212383144,1.7145324506448183,0.023584704429720382
2015-11-09,226930188.83883214,0.012384467035740032,1.7357668736889729,0.012384964213519867
2015-11-10,226355455.7720109,-0.0025326426147268544,1.732550216205051,-0.0018531621571309387
2015-11-11,227323296.3365613,0.004275755409780091,1.732734534005459,0.0001063852572260604
2015-11-12,224936003.36602494,-0.010501752389697305,1.715413903745249,-0.009996124576666099
2015-11-13,221202812.15589547,-0.01659668151947502,1.6932298236867809,-0.01293220254892058
2015-11-16,224621851.8767634,0.015456583429230175,1.7013130496369915,0.004773850446722294
2015-11-17,223065300.09587693,-0.006929654296236709,1.6987189958069733,-0.0015247363385425539
2015-11-18,218550187.9157584,-0.02024121267708545,1.6793709149403633,-0.011389806621558862
2015-11-19,223248573.7897584,0.021497972245217323,1.706213787857353,0.01598388579805965
2015-11-20,223360196.4010382,0.000499992494397361,1.7059490626594644,-0.00015515359198969847
2015-11-23,222228675.13207364,-0.005065903805586469,1.6964356788278145,-0.005576593135095842
2015-11-24,222770262.300187,0.002437071488598397,1.6966858954396484,0.0001474954900775316
2015-11-25,225586203.292738,0.012640560564392,1.7092139917007272,0.007383863032486948
2015-11-26,223895097.80277425,-0.007496493425926509,1.6991898242833956,-0.0058647819793220535
2015-11-27,208579692.57992634,-0.06840437943102717,1.6076925336827446,-0.053847598009974185
2015-11-30,208490203.4510282,-0.00042904046789626893,1.6119501031194363,0.002648248559653954
2015-12-01,211217395.0258146,0.013080670120920068,1.6233778971409045,0.007089421688272646
2015-12-02,215239149.73765156,0.019040830947401055,1.6822522478138813,0.03626657155839452
2015-12-03,219201807.94107997,0.018410489951564912,1.6946112128319175,0.0073466776662638456
2015-12-04,216007171.67545664,-0.014573950350272757,1.6622013366882367,-0.01912525769820661
2015-12-07,217279430.03892273,0.005889889458751796,1.666727970339207,0.002723276387196938
2015-12-08,212768508.06837964,-0.0207609250895725,1.6375358364335453,-0.017514636116486737
2015-12-09,212999387.83478507,0.001085121893749541,1.6433745253635845,0.0035655335291810974
2015-12-10,212751085.7224805,-0.0011657409668105467,1.6375647632094799,-0.003535263608165806
2015-12-11,211873041.60498726,-0.004127095824265736,1.6307735245875334,-0.00414715727556092
2015-12-14,218081733.14507246,0.02930382975131196,1.6774465611713174,0.028620182925516158
2015-12-15,217774564.0646514,-0.0014085043987462909,1.6697929430418221,-0.004562659882381581
2015-12-16,218174188.50604492,0.0018350372694346806,1.665748301794861,-0.0024222411909304853
2015-12-17,221542679.06008044,0.015439454946991615,1.6975895859990788,0.019115303416433527
2015-12-18,220946510.76193687,-0.002690986227452341,1.7030245204143941,0.0032015597056791467
2015-12-21,225934510.20202315,0.022575597246976553,1.7473422394657947,0.026022948301775983
2015-12-22,226413852.41680107,0.0021215980433857418,1.7522089435263457,0.0027852036942910274
2015-12-23,224590545.83486712,-0.008052981575426998,1.7475304443017188,-0.002670057838656703
2015-12-24,223367301.66917813,-0.0054465523521564085,1.730816553166736,-0.009564291820770676
2015-12-25,224161721.25784305,0.003556561693356164,1.734793442480688,0.0022976954470856903
2015-12-28,217588612.69860706,-0.029323064269636157,1.6848181884335383,-0.028807610648842963
2015-12-29,219164078.18698665,0.007240569572277478,1.7002953243030565,0.009186235034599255
2015-12-30,220603893.8788445,0.006569578845988744,1.7017871775737936,0.0008774083239619923
2015-12-31,218218012.42186362,-0.0108152282130215,1.686342765119551,-0.00907540769948767
2016-01-04,198735064.90090483,-0.0892820317843146,1.5679515729612385,-0.07020588851040577
2016-01-05,197623155.92998746,-0.0055949309774387945,1.5723418891806173,0.002800033046356898
2016-01-06,201666887.30189097,0.02046182975306854,1.599925603948143,0.017543076958854265
2016-01-07,184776053.6549271,-0.08375610826817914,1.488998514338867,-0.06933265480316131
2016-01-08,187901953.71665764,0.016917235755928628,1.5193622730660528,0.020392067846130457
2016-01-11,175238776.39074746,-0.06739247291172568,1.4429262959308613,-0.050307934118269726
2016-01-12,176826253.71645033,0.009058938657293014,1.453439371059574,0.007285940493537479
2016-01-13,171627750.59365156,-0.029398932644554177,1.4263968129924613,-0.018605907205746286
2016-01-14,177346793.84296992,0.03332236907805686,1.4560886569523923,0.020815977496219995
2016-01-15,170339596.61460152,-0.039511270976642865,1.4096063562974268,-0.03192271324484697
2016-01-18,172339065.29843536,0.011738132081865249,1.415029584408106,0.0038473351701706626
2016-01-19,178000321.58308443,0.03284952413340303,1.456790899636291,0.02951267993852813
2016-01-20,174987526.8257317,-0.016925782664647948,1.4347581879725175,-0.015124141473751851
2016-01-21,168651251.54770136,-0.036209868171578674,1.3927091869180463,-0.02930737834916375
2016-01-22,171044107.2955097,0.0141881885005255,1.4072255470437511,0.010423109333994152
2016-01-25,172374503.98359516,0.007778091330483239,1.4141966288554533,0.004953777186853081
2016-01-26,159755123.09907255,-0.07320909179076507,1.3290536017677874,-0.06020593271854591
2016-01-27,159480708.4255606,-0.0017177206476299833,1.3244630128231494,-0.0034540284443999036
2016-01-28,154078191.50561637,-0.03387567670898517,1.2898432213942432,-0.026138737808247714
2016-01-29,159793418.72928008,0.03709303158231436,1.3315764234120668,0.032355251650439065
2016-02-01,166318460.6087264,0.04083423417143961,1.3112180748959426,-0.015288907311799327
2016-02-02,169949002.7026564,0.02182885820757474,1.3384661938645404,0.020780768272097072
2016-02-03,169222640.27356094,-0.004274002303892854,1.3327282514713108,-0.004286953543938599
2016-02-04,171142176.03865552,0.011343256209638941,1.3490543430164208,0.012250127906485275
2016-02-05,169317167.09239703,-0.010663700722411518,1.3395761232967665,-0.0070258249926845595
2016-02-15,167755271.00995198,-0.009224676441655366,1.3318550244227865,-0.005763837336080546
2016-02-16,172926360.76791126,0.030825199868995456,1.372681869194023,0.03065412077334062
2016-02-17,174114493.2313614,0.006870742310044697,1.3845620056741679,0.00865469031591437
2016-02-18,173556500.31034863,-0.0032047471216041234,1.3802133168932822,-0.0031408407590732823
2016-02-19,173320770.11351594,-0.0013582331771564427,1.379258055316131,-0.0006921115493229157
2016-02-22,177747103.48486686,0.02553838970627642,1.4096684584695112,0.02204837813791838
2016-02-23,175620908.32886153,-0.011961911695435035,1.3963330791694217,-0.009459940186622107
2016-02-24,177012827.17855245,0.007925701233047144,1.4054550475642071,0.006532802617704503
2016-02-25,165807926.72245818,-0.06329993500861897,1.3192192211194391,-0.061357939974119535
2016-02-26,167842802.1296057,0.012272485684919454,1.3324534470999325,0.010031862611328046
2016-02-29,162471887.61815983,-0.031999671378809214,1.3005598687085957,-0.02393597949763482
2016-03-01,167342397.72921342,0.029977556009567863,1.3246174998858746,0.018497903676796712
2016-03-02,175062513.13567185,0.04613364880160731,1.3791440205416265,0.04116397424950957
2016-03-03,175595719.11000946,0.0030458032664273382,1.3823482033534267,0.002323312695465818
2016-03-04,177041899.33423373,0.008235851258527882,1.3983788801993056,0.01159669959203491
2016-03-07,178457595.1410001,0.007996388493854312,1.403328161165532,0.0035392989956490872
2016-03-08,178565120.22692358,0.0006025245708289884,1.4046086229815098,0.0009124464622118911
2016-03-09,176063274.63284448,-0.014010830283650688,1.3884432106370987,-0.011508837465412536
2016-03-10,173484850.03317794,-0.014644874719293322,1.3618842269070541,-0.019128606432421424
2016-03-11,173625239.83395365,0.0008092337789085136,1.3642068210241614,0.0017054269894747343
2016-03-14,177220628.0690633,0.020707751007561503,1.3856334263359311,0.01570627340485231
2016-03-15,177855640.94610333,0.0035831769921985668,1.3897415708956857,0.0029648134071200705
2016-03-16,177542209.9099178,-0.0017622777355738029,1.396635725562637,0.004960745804349687
2016-03-17,180926221.6156816,0.019060322091748017,1.412080409205404,0.011058491029609874
2016-03-18,184052668.58270448,0.017280231351230135,1.433666608963775,0.015286806344489978
2016-03-21,188477393.15814665,0.024040534752985065,1.46868346559047,0.02442468591216218
2016-03-22,187536093.36150223,-0.004994231832645246,1.4579955190616154,-0.007277229422990472
2016-03-23,188298027.3575914,0.0040628658858774536,1.462651871223417,0.003193666990690458
2016-03-24,186415759.85305148,-0.0099962146760324,1.4381356602514006,-0.016761480605436363
2016-03-25,187631627.3738362,0.006522342970053385,1.4453520772814976,0.005017897288518425
2016-03-28,187284390.40743682,-0.0018506313208462855,1.4326565673046978,-0.008783679891115725
2016-03-29,184616896.47658098,-0.01424301259198757,1.4171452616811064,-0.010826953212362156
2016-03-30,189379341.86761656,0.02579636794858442,1.4536949210457208,0.02579104651647146
2016-03-31,189725540.3470649,0.0018280688697838166,1.4545141815778921,0.0005635711594713655
2016-04-01,190232858.99382597,0.0026739607426233825,1.4562348275670365,0.001182969551577484
2016-04-05,194139200.38218707,0.02053452494496688,1.4754851449706052,0.013219239808823113
2016-04-06,195280488.73614502,0.005878711520966418,1.4723401716532962,-0.002131484229461078
2016-04-07,191823575.36100054,-0.01770229784612698,1.4505377894429017,-0.014807978910140407
2016-04-08,190069716.08390978,-0.009143085117614413,1.4398871313361503,-0.007342558176882674
2016-04-11,192369193.44446692,0.01209807331717161,1.4599414775164372,0.01392772096079331
2016-04-12,191918099.22208247,-0.0023449400307158363,1.4546777082580973,-0.003605465930931917
2016-04-13,194456730.2410653,0.013227679042637774,1.4740827839129158,0.013339776601138054
2016-04-14,195752554.59432882,0.006663818483716666,1.4806134555610144,0.004430328960740582
2016-04-15,194800698.80701944,-0.0048625459283633266,1.4789742113272735,-0.0011071385496221886
2016-04-18,191746897.97416982,-0.01567653941465008,1.4591990537328423,-0.013370860318574707
2016-04-19,192229773.31949404,0.0025182954740121666,1.4636509749453441,0.0030509348269607273
2016-04-20,186840852.88653493,-0.028033744928796733,1.4377630924169813,-0.01768719658682938
2016-04-21,185263733.3081215,-0.008440978265985444,1.4285322418296547,-0.00642028623214197
2016-04-22,187205114.7086486,0.010479014785361507,1.434994619167695,0.004523788227392966
2016-04-25,186710405.417318,-0.0026426056366063433,1.4291784840832675,-0.00405307100579988
2016-04-26,188059958.81331998,0.007228056695531171,1.4369197413042267,0.005416578340055711
2016-04-27,187396589.7729887,-0.003527433721230211,1.4309332998264843,-0.004166162733841183
2016-04-28,187279304.9441373,-0.0006258642646244095,1.4285221174580776,-0.0016850417616943725
2016-04-29,187425384.89491707,0.0007800111754117101,1.4267884092216754,-0.0012136376575584418
2016-05-03,188352790.46925172,0.004948132158590024,1.4524584821668685,0.017991506504595467
2016-05-04,188369025.15989432,8.619299242740297e-05,1.450615168568527,-0.0012690989938600739
2016-05-05,189298204.40168643,0.004932760261425084,1.4526303252951547,0.0013891738969036282
2016-05-06,183459715.7162531,-0.030842810706456558,1.4148603175708017,-0.02600111471353095
2016-05-09,177795163.33011776,-0.03087627364961354,1.3855995277703828,-0.020681044932164938
2016-05-10,178485782.84534377,0.0038843549075837647,1.3871801048866814,0.00114071712974817
2016-05-11,179121449.96463636,0.0035614439937963205,1.3933705253328499,0.004462593158855999
2016-05-12,179428362.47490233,0.0017134324801779677,1.3966829123658804,0.0023772478122709995
2016-05-13,178670869.0105194,-0.004221704160561002,1.3898118539215893,-0.004919555028171652
2016-05-16,180479889.45918566,0.010124876308514219,1.3990202410594792,0.006625635773580996
2016-05-17,180133935.99610898,-0.001916853252256212,1.3948242314178232,-0.0029992487017045377
2016-05-18,176915427.97406152,-0.017867305259554156,1.3866935022777576,-0.005829214145355643
2016-05-19,177330300.45942044,0.0023450328222349714,1.3841915169517685,-0.0018042814233133475
2016-05-20,178160977.7128648,0.004684350341099375,1.3912957975270317,0.005132440481146805
2016-05-23,179645450.92351246,0.008332201752059065,1.3953655237124984,0.002925133672293523
2016-05-24,178242715.25242963,-0.007808356203130695,1.3846685375661643,-0.00766608172880312
2016-05-25,177283457.23886573,-0.005381751575122662,1.3827115959761045,-0.001413292450119119
2016-05-26,177600126.90695107,0.0017862336002318902,1.3849648110290564,0.0016295625635232014
2016-05-27,177971781.37057692,0.002092647511567236,1.3841911101689819,-0.0005586429733905884
2016-05-30,177931841.2284087,-0.00022441839858344803,1.3860940400446013,0.001374759497904332
2016-05-31,184603624.40602472,0.03749628583369491,1.4325804085274327,0.03353767287054743
2016-06-01,184898570.86340082,0.0015977284212327358,1.4285067953064496,-0.0028435494417869966
2016-06-02,185594705.6941519,0.0037649551724516783,1.431468490379361,0.0020732803530529864
2016-06-03,188581731.85285732,0.016094350038345695,1.4415141268882063,0.007017714030284505
2016-06-06,187692815.85559732,-0.004713690920781222,1.4367515140229326,-0.0033038960745773727
2016-06-07,187655523.73698324,-0.00019868697927560852,1.435967462800844,-0.0005457110811688537
2016-06-08,186597610.95571902,-0.005637525398650034,1.4300613383244072,-0.004112993246321195
2016-06-13,180668146.94860965,-0.031776741281625887,1.385927620686803,-0.030861415839208206
2016-06-14,181413295.50658074,0.004124404719682229,1.39028566547178,0.003144496667738972
2016-06-15,184405809.48620316,0.016495560434344636,1.4085388226711797,0.013129069552195727
2016-06-16,182652169.34424877,-0.009509679477237909,1.3987338207796396,-0.0069611158270708184
2016-06-17,184544527.24043697,0.010360445775060123,1.405821965637702,0.005067543769057936
2016-06-20,184319655.3260578,-0.0012185238854913738,1.4068692957188822,0.0007449948192443934
2016-06-21,183626941.17319584,-0.0037582218328074957,1.4039960985010957,-0.0020422630776928408
2016-06-22,185700773.06290764,0.011293723439828929,1.4164904769889757,0.00889915470649738
2016-06-23,184546006.07211116,-0.006218428559827793,1.4089675717282346,-0.0053109465844998205
2016-06-24,182580482.00387016,-0.010650591199860338,1.3908153870560813,-0.012883323247736556
2016-06-27,186496634.9787721,0.021448913552648774,1.4104263399989965,0.014100327854745354
2016-06-28,187959743.2728547,0.007845226238259562,1.4175934007176552,0.005081485303701783
2016-06-29,188481931.65385446,0.0027781926699150805,1.4243679160472644,0.004778884640814329
2016-06-30,188790792.91730872,0.0016386783642554636,1.4255119700354757,0.0008032011780960691
2016-07-01,190245431.28305936,0.007705028106893774,1.4256382082935777,8.855643498995036e-05
2016-07-04,194586583.43821964,0.022818693336720486,1.44846138930785,0.01600909745649326
2016-07-05,195264018.29387882,0.0034814057767464934,1.44967563592579,0.0008383009909020966
2016-07-06,197981023.00477073,0.013914518069594983,1.4539336573433557,0.0029372235499056654
2016-07-07,197940004.90677688,-0.00020718196810642908,1.450837904743223,-0.0021292254873508387
2016-07-08,197099030.7014291,-0.004248631830356064,1.4428496851727222,-0.0055059352560233865
2016-07-11,198566184.5916058,0.007443739753338452,1.4478438026416474,0.003461287423247583
2016-07-12,204056318.09688506,0.027648884509569926,1.4794157966411492,0.02180621551986306
2016-07-13,204231786.6734179,0.0008599026884799077,1.483793592990319,0.0029591385728806596
2016-07-14,204361460.27364185,0.0006349334858011257,1.4810345209432116,-0.0018594716004581846
2016-07-15,205010394.85357,0.0031754254400964133,1.4808147678422838,-0.00014837810855883315
2016-07-18,203985080.1241679,-0.005001281667373347,1.4743716448894746,-0.004351066110853008
2016-07-19,202099020.81390846,-0.009246065001966675,1.468139687400988,-0.004226856579945815
2016-07-20,201972496.543662,-0.0006260508820720156,1.463335582691483,-0.003272239522391529
2016-07-21,203235325.91241616,0.006252481849582603,1.470078052577127,0.0046076033176496445
2016-07-22,200560515.55877438,-0.013161148740423623,1.4577115846765827,-0.008412116539570968
2016-07-25,201555415.4986934,0.0049605972399262566,1.4602982260202677,0.0017744534453012495
2016-07-26,205431105.6683536,0.01922890615501882,1.4777913321819873,0.011979132652508495
2016-07-27,201069692.0575764,-0.021230541482935128,1.454584283811446,-0.015703873656015888
2016-07-28,204025981.51508904,0.01470280989273176,1.4558920904702997,0.0008990930765639948
2016-07-29,203381063.88213918,-0.0031609583650117345,1.4481152623545581,-0.00534162398892446
2016-08-01,198696186.16033885,-0.023034974999025737,1.4358569534771566,-0.008465009102569754
2016-08-02,199501519.08799285,0.0040530869928430135,1.4413909169019603,0.003854118901888137
2016-08-03,200101667.15984896,0.0030082381056526497,1.443404220507005,0.0013967783350348206
2016-08-04,200089111.1789303,-6.274800753469645e-05,1.4469213096778595,0.002436662662396172
2016-08-05,199618416.2407114,-0.002352426553576925,1.448648464191589,0.0011936754971935137
2016-08-08,201150782.95237345,0.007676479658140556,1.4617889945369071,0.009070889639641422
2016-08-09,203311005.04427397,0.010739317342910892,1.4720932545018424,0.007049074800429489
2016-08-10,201817763.94843453,-0.007344615189493919,1.4659280545884419,-0.004188049836208796
2016-08-11,200900250.74224365,-0.00454624602037168,1.4614170594757112,-0.003077228175428548
2016-08-12,203147028.0926644,0.01118354677069755,1.4889306268115958,0.01882663621413805
2016-08-15,208098643.84426433,0.02437454191720345,1.5337627000975824,0.030110249919427234
2016-08-16,206542357.6706636,-0.007478598345722176,1.5269021728076555,-0.0044730043894603
2016-08-17,206848357.98520735,0.0014815378210781827,1.524553002215158,-0.0015385206952569508
2016-08-18,205465874.03472403,-0.006683562605714233,1.5206829159817272,-0.00253850553428292
2016-08-19,204975303.8446281,-0.0023875993636442994,1.5209245449569555,0.0001588950416215873
2016-08-22,204258602.38490313,-0.0034965259047412545,1.50816747518512,-0.008387707210153916
2016-08-23,204316470.55303755,0.00028330835254308795,1.5104431536875085,0.001508903049450172
2016-08-24,203723443.6767234,-0.002902491780075178,1.5050344341628838,-0.0035808825452451343
2016-08-25,202431865.64499202,-0.006339859607816689,1.4955921017246232,-0.006273831497757398
2016-08-26,201998467.2183366,-0.002140959503952211,1.4947415189178854,-0.0005687264634233191
2016-08-29,201427385.92359757,-0.002827156575013867,1.4950538377018037,0.0002089450115390079
2016-08-30,201279268.6889955,-0.000735338116626516,1.4969548692577523,0.0012715472232565084
2016-08-31,201798620.27714795,0.0025802537515917656,1.5040991501403624,0.004772542599198459
2016-09-01,205089759.09541246,0.016309025372643893,1.4922495223692114,-0.00787822250284842
2016-09-02,205334380.09916866,0.0011927509439533246,1.4979162325767021,0.0037974280591450693
2016-09-05,205617958.3110684,0.001381055679827048,1.5004320033193475,0.0016795136389686771
2016-09-06,206676229.32198587,0.0051467829931297615,1.5108029756612817,0.006911990892616959
2016-09-07,206655096.2269304,-0.00010225218025694538,1.509985477854519,-0.0005411015333782743
2016-09-08,206486312.25532866,-0.0008167423629196202,1.5094190554232505,-0.00037511780051902033
2016-09-09,204809293.7942561,-0.00812169311735711,1.4996924270152583,-0.006443954959389875
2016-09-12,200798370.69407377,-0.019583696744794987,1.474634742956217,-0.016708548771505072
2016-09-13,200339552.44098154,-0.002284970000036801,1.4736081587971523,-0.0006961616522113134
2016-09-14,198846188.4473665,-0.00745416456920045,1.4638439707785322,-0.006626040959619939
2016-09-19,200569954.2593043,0.00866884009895963,1.474869727812598,0.007532057551326243
2016-09-20,200269493.10528865,-0.0014980367080664747,1.4722840356287483,-0.0017531664899547161
2016-09-21,201024990.06481743,0.0037724016165137098,1.4764571298400937,0.0028344355507212704
2016-09-22,202031575.69136876,0.005007266142516675,1.4875237911432537,0.007495416615556305
2016-09-23,201594345.48617047,-0.0021641676738007876,1.4805386075282836,-0.004695846652376323
2016-09-26,198423252.45832652,-0.015730069314178752,1.4555066863790591,-0.01690730726098022
2016-09-27,199709674.0497176,0.006483219962646558,1.4647590964540744,0.006356831034581623
2016-09-28,198934370.1779638,-0.003882154810191163,1.460300666716987,-0.0030437972686978565
2016-09-29,200106101.33708692,0.005890038800610009,1.4664010525730593,0.004177486181518253
2016-09-30,200598774.81847328,0.002462061266969684,1.4704225072011852,0.002742397532427887
2016-10-10,204680199.34558487,0.020346208648607034,1.4887657441887687,0.012474807001219057
2016-10-11,205113594.356289,0.002117425193496114,1.4945006583101428,0.0038521265979953867
2016-10-12,204944093.90699512,-0.0008263735508405867,1.4915413587358637,-0.0019801259757390444
2016-10-13,204814107.06963858,-0.0006342551028356569,1.4927325995273184,0.0007986642706738767
2016-10-14,204846086.07641786,0.00015613673900105596,1.4941801134743182,0.0009697074663326255
2016-10-17,202864295.85368475,-0.009674533014967124,1.4815384796176965,-0.008460582323791654
2016-10-18,206035109.0085214,0.015630217932107726,1.5011787209212453,0.013256652846854733
2016-10-19,205582376.9931957,-0.0021973537301691604,1.498877369905215,-0.0015330293348536639
2016-10-20,205523129.13430843,-0.000288195222537202,1.4999457170970352,0.0007127649087714794
2016-10-21,206478286.9657475,0.004647446910050146,1.5040748335693426,0.0027528439364450374
2016-10-24,208740498.0068039,0.01095616916577602,1.522080757230677,0.011971428056278377
2016-10-25,207904821.23446393,-0.004003424253173571,1.5220251183850901,-3.655446356742864e-05
2016-10-26,207113972.08637223,-0.0038038999932561435,1.5163055716134315,-0.0037578530752023775
2016-10-27,206686818.86710095,-0.0020624065820781246,1.5121901501616057,-0.0027141108816520765
2016-10-28,206501559.3057596,-0.0008963298305948442,1.5096731590706007,-0.0016644673229329054
2016-10-31,206058252.67496386,-0.0021467471349180256,1.5079337558751862,-0.0011521720346975295
2016-11-01,209930251.21868935,0.018790795774790814,1.518227032704884,0.00682608025027176
2016-11-02,208314526.94138527,-0.0076964814166822215,1.506611531026453,-0.0076507013959148384
2016-11-03,210673309.6604768,0.011323179202741063,1.5209540593080262,0.009519725547169955
2016-11-04,209577295.60052165,-0.005202434336468609,1.516022902774846,-0.003242146929423817
2016-11-07,209653204.72916856,0.00036220110785101234,1.5171152049529872,0.0007205050637044685
2016-11-08,210830199.8129471,0.005614009503451145,1.5236807243264692,0.004327634020176774
2016-11-09,208773531.38355187,-0.00975509405777708,1.5155165937998167,-0.005358163555072459
2016-11-10,211499375.4084748,0.01305646365637747,1.5324917298799583,0.01120089093685217
2016-11-11,213457760.86359912,0.00925953304279048,1.5445185793517962,0.007847904975500253
2016-11-14,215188334.5556587,0.008107335545253003,1.5504065793951862,0.003812191139753729
2016-11-15,214885513.2451872,-0.001407238506198727,1.5502355046343859,-0.00011034186972236348
2016-11-16,215205815.8925937,0.0014905734805912285,1.5501100347437695,-8.093601923142568e-05
2016-11-17,215560503.33349535,0.0016481312990104247,1.553248092753707,0.0020244098416253298
2016-11-18,214076000.99491858,-0.006886708444357681,1.544624478470569,-0.00555198768527021
2016-11-21,215778482.81017,0.007952698141497017,1.5553161764406775,0.006921875264268129
2016-11-22,217130149.3759247,0.006264139723995754,1.5676340563972693,0.007919855874437776
2016-11-23,217520225.88891488,0.0017965101304970865,1.57051100505631,0.0018352169929585216
2016-11-24,218319942.74641544,0.0036765172260759815,1.5768438446758686,0.0040323433577795775
2016-11-25,220337600.59347075,0.009241747783888421,1.5915595283669977,0.009332365878089943
2016-11-28,220731686.50885227,0.0017885549916132337,1.5977888643664153,0.003913982410578942
2016-11-29,222980157.66653845,0.010186444879068057,1.6108780948825367,0.008192090211688763
2016-11-30,221348886.78817132,-0.007315766996661033,1.5991087841126914,-0.007306146136839442
2016-12-01,222772741.3622048,0.006432625863603603,1.6113280870406688,0.0076413206214469565
2016-12-02,219927392.33583367,-0.01277242901879494,1.5950200295324302,-0.010120879564750607
2016-12-05,216088867.90794796,-0.01745359860414386,1.568105743637352,-0.016873948537792338
2016-12-06,215576209.02280802,-0.0023724446802985133,1.5634711317555885,-0.002955548055715407
2016-12-07,216584570.0998758,0.0046775155831835225,1.5709713023783685,0.004797127667050871
2016-12-08,215928161.30752316,-0.0030307274061580625,1.5684380851739876,-0.0016125165370911576
2016-12-09,217867420.01126498,0.00898103652621729,1.579085760206971,0.006788712371647243
2016-12-12,212064072.6025451,-0.02663705940254768,1.5408838847575326,-0.024192400699269978
2016-12-13,211506638.951367,-0.0026286095722724,1.5390109212138579,-0.0012155124485382363
2016-12-14,209598152.3274594,-0.009023294178233443,1.5272186498156142,-0.007662240232150452
2016-12-15,207563422.5643295,-0.009707765743807606,1.509812188387436,-0.011397491400645055
